"","release","id","rg","ctr_n","ctr","yr","mn","sub","cst_n","cst","mag","pty_n","pty","can","pev1","vot1","vv1","ivv1","to1","cv1","cvs1","pv1","pvs1","pev2","vot2","vv2","ivv2","to2","cv2","cvs2","pv2","pvs2","seat"
"652",11,1701,"Africa","Cameroon",120,2007,7,"Adamaoua","Faro & Deo",21,1,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",21934,15832,15337,495,0.721801768943193,-990,-990,8530,0.556171350329269,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"653",11,1701,"Africa","Cameroon",120,2007,7,"Est","Haut Nyong",22,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",66697,53893,52947,946,0.808027347556862,-990,-990,47769,0.902204090883336,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"654",11,1701,"Africa","Cameroon",120,2007,7,"Est","Haut Nyong",22,3,"Union Nationale pour la Démocratie et le Progrès",17,"-990",66697,53893,52947,946,0.808027347556862,-990,-990,5178,0.0977959091166638,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"655",11,1701,"Africa","Cameroon",120,2007,7,"Ouest","Haut-Nkam",23,3,"Front Social-Démocratique",11,"-990",58176,34023,31094,2929,0.584828795379538,-990,-990,10783,0.346787161510259,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"656",11,1701,"Africa","Cameroon",120,2007,7,"Ouest","Haut-Nkam",23,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",58176,34023,31094,2929,0.584828795379538,-990,-990,19353,0.62240303595549,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"657",11,1701,"Africa","Cameroon",120,2007,7,"Ouest","Haut-Nkam",23,3,"Union des Forces Démocratiques du Cameroun",13,"-990",58176,34023,31094,2929,0.584828795379538,-990,-990,958,0.030809802534251,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"658",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Haute Sanaga",24,2,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",35623,27565,27008,557,0.773797827246442,-990,-990,25557,0.946275177725118,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"659",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Haute Sanaga",24,2,"Union des Populations du Cameroun",14,"-990",35623,27565,27008,557,0.773797827246442,-990,-990,1451,0.0537248222748815,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"660",11,1701,"Africa","Cameroon",120,2007,7,"Ouest","Hauts Plateaux",25,2,"Union des Populations du Cameroun",14,"-990",41929,29738,28790,948,0.70924658351022,-990,-990,300,0.0104202848211184,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"661",11,1701,"Africa","Cameroon",120,2007,7,"Ouest","Hauts Plateaux",25,2,"Parti Démocrate Socialiste",37,"-990",41929,29738,28790,948,0.70924658351022,-990,-990,433,0.0150399444251476,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"662",11,1701,"Africa","Cameroon",120,2007,7,"Ouest","Hauts Plateaux",25,2,"Union Démocratique du Cameroun",12,"-990",41929,29738,28790,948,0.70924658351022,-990,-990,483,0.0167766585620007,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"663",11,1701,"Africa","Cameroon",120,2007,7,"Ouest","Hauts Plateaux",25,2,"Front Social-Démocratique",11,"-990",41929,29738,28790,948,0.70924658351022,-990,-990,4669,0.16217436609934,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"664",11,1701,"Africa","Cameroon",120,2007,7,"Ouest","Hauts Plateaux",25,2,"Union Nationale pour la Démocratie et le Progrès",17,"-990",41929,29738,28790,948,0.70924658351022,-990,-990,414,0.0143799930531435,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"665",11,1701,"Africa","Cameroon",120,2007,7,"Ouest","Hauts Plateaux",25,2,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",41929,29738,28790,948,0.70924658351022,-990,-990,22491,0.78120875303925,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"666",11,1701,"Africa","Cameroon",120,2007,7,"Est","Kadey",26,3,"Union Nationale pour la Démocratie et le Progrès",17,"-990",56897,37193,36090,1103,0.653690001230293,-990,-990,8133,0.225353283458022,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"667",11,1701,"Africa","Cameroon",120,2007,7,"Est","Kadey",26,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",56897,37193,36090,1103,0.653690001230293,-990,-990,27957,0.774646716541978,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"668",11,1701,"Africa","Cameroon",120,2007,7,"Ouest","Koung Khi",27,2,"Front Social-Démocratique",11,"-990",26901,19306,19092,214,0.717668488160291,-990,-990,6079,0.318405614917243,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"669",11,1701,"Africa","Cameroon",120,2007,7,"Ouest","Koung Khi",27,2,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",26901,19306,19092,214,0.717668488160291,-990,-990,13013,0.681594385082757,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"670",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Kumba Centre Urbain",28,1,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",21659,13369,12948,421,0.617249180479246,-990,-990,5933,0.458217485325919,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"671",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Kumba Centre Urbain",28,1,"Union Nationale pour la Démocratie et le Progrès",17,"-990",21659,13369,12948,421,0.617249180479246,-990,-990,378,0.0291936978683967,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"672",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Kumba Centre Urbain",28,1,"Front Social-Démocratique",11,"-990",21659,13369,12948,421,0.617249180479246,-990,-990,5958,0.46014828544949,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"673",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Kumba Centre Urbain",28,1,"Union Démocratique du Cameroun",12,"-990",21659,13369,12948,421,0.617249180479246,-990,-990,109,0.00841828853877047,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"674",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Kumba Centre Urbain",28,1,"Congrès National Camerounais",22,"-990",21659,13369,12948,421,0.617249180479246,-990,-990,42,0.00324374420759963,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"675",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Kumba Centre Urbain",28,1,"Alliance Nationale pour la Démocratie et le Progrès",1,"-990",21659,13369,12948,421,0.617249180479246,-990,-990,528,0.0407784986098239,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"676",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Kupe Manenguba",29,2,"Union Nationale pour la Démocratie et le Progrès",17,"-990",49085,34014,33535,479,0.692961189772843,-990,-990,2086,0.062203667809751,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"677",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Kupe Manenguba",29,2,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",49085,34014,33535,479,0.692961189772843,-990,-990,25464,0.759326077232742,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"678",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Kupe Manenguba",29,2,"Front Social-Démocratique",11,"-990",49085,34014,33535,479,0.692961189772843,-990,-990,5985,0.178470254957507,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"679",11,1701,"Africa","Cameroon",120,2007,7,"Nord-Ouest","Ladonga Mantung Est",30,1,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",16690,12494,11826,668,0.748591971240264,-990,-990,6979,0.590140368679182,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"680",11,1701,"Africa","Cameroon",120,2007,7,"Nord-Ouest","Ladonga Mantung Est",30,1,"Front Social-Démocratique",11,"-990",16690,12494,11826,668,0.748591971240264,-990,-990,4847,0.409859631320819,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"681",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Lebialem",31,1,"Front Social-Démocratique",11,"-990",79950,62351,62121,230,0.779874921826141,-990,-990,15818,0.254632088987621,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"682",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Lebialem",31,1,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",79950,62351,62121,230,0.779874921826141,-990,-990,46303,0.745367911012379,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"683",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Lekie Est",32,2,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",63790,49432,46093,3339,0.774917698698856,-990,-990,44294,0.960970212396676,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"684",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Lekie Est",32,2,"Union des Populations du Cameroun",14,"-990",63790,49432,46093,3339,0.774917698698856,-990,-990,1799,0.0390297876033237,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"685",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Lekie Ouest",33,3,"Union des Populations du Cameroun",14,"-990",40887,29881,29802,79,0.73081908675129,-990,-990,1799,0.0603650761693846,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"686",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Lekie Ouest",33,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",40887,29881,29802,79,0.73081908675129,-990,-990,26781,0.898630964364808,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"687",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Lekie Ouest",33,3,"Parti des Ouvriers Unifés du Camaroun",40,"-990",40887,29881,29802,79,0.73081908675129,-990,-990,543,0.0182202536742501,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"688",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Lekie Ouest",33,3,"Parti des Ouvriers et Paysans du Cameroun",39,"-990",40887,29881,29802,79,0.73081908675129,-990,-990,679,0.0227837057915576,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"689",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Logone & Chari",34,4,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",187027,142637,139844,2793,0.762654589978987,-990,-990,108072,0.772803981579474,-990,-990,-990,-990,-990,-990,-990,-990,-990,4
"690",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Logone & Chari",34,4,"Union Nationale pour la Démocratie et le Progrès",17,"-990",187027,142637,139844,2793,0.762654589978987,-990,-990,31772,0.227196018420526,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"691",11,1701,"Africa","Cameroon",120,2007,7,"Est","Lom & Djerem",35,3,"Union Nationale pour la Démocratie et le Progrès",17,"-990",93368,55181,53186,1995,0.591005483677491,-990,-990,12676,0.238333396006468,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"692",11,1701,"Africa","Cameroon",120,2007,7,"Est","Lom & Djerem",35,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",93368,55181,53186,1995,0.591005483677491,-990,-990,40510,0.761666603993532,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"693",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Manyu",36,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",80908,65257,64625,632,0.806558065951451,-990,-990,55391,0.857114119922631,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"694",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Manyu",36,3,"Front Social-Démocratique",11,"-990",80908,65257,64625,632,0.806558065951451,-990,-990,7211,0.111582205029014,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"695",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Manyu",36,3,"Alliance Nationale pour la Démocratie et le Progrès",1,"-990",80908,65257,64625,632,0.806558065951451,-990,-990,2023,0.0313036750483559,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"696",11,1701,"Africa","Cameroon",120,2007,7,"Adamaoua","Mayo Banyo",37,2,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",47184,29149,28352,797,0.617772973889454,-990,-990,16077,0.567049943566591,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"697",11,1701,"Africa","Cameroon",120,2007,7,"Adamaoua","Mayo Banyo",37,2,"Front Social-Démocratique",11,"-990",47184,29149,28352,797,0.617772973889454,-990,-990,3298,0.116323363431151,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"698",11,1701,"Africa","Cameroon",120,2007,7,"Adamaoua","Mayo Banyo",37,2,"Union Nationale pour la Démocratie et le Progrès",17,"-990",47184,29149,28352,797,0.617772973889454,-990,-990,8977,0.316626693002257,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"699",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Danay Est",38,3,"Union Nationale pour la Démocratie et le Progrès",17,"-990",94128,70173,65187,4986,0.745506119326874,-990,-990,5605,0.0859834015984782,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"700",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Danay Est",38,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",94128,70173,65187,4986,0.745506119326874,-990,-990,51049,0.783116265513062,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"701",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Danay Est",38,3,"Union Démocratique du Cameroun",12,"-990",94128,70173,65187,4986,0.745506119326874,-990,-990,1437,0.0220442726310461,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"702",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Danay Est",38,3,"Mouvement pour la Défense de la République",30,"-990",94128,70173,65187,4986,0.745506119326874,-990,-990,7096,0.108856060257413,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"703",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Danay Nord",39,1,"Alliance pour la Démocratie et le Développement du Cameroun",2,"-990",59037,43225,41837,1388,0.732167962464217,-990,-990,1672,0.0399646246145756,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"704",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Danay Nord",39,1,"Alliance Nationale pour la Démocratie et le Progrès",1,"-990",59037,43225,41837,1388,0.732167962464217,-990,-990,1595,0.0381241484810096,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"705",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Danay Nord",39,1,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",59037,43225,41837,1388,0.732167962464217,-990,-990,21104,0.504433874321773,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"706",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Danay Nord",39,1,"Union Nationale pour la Démocratie et le Progrès",17,"-990",59037,43225,41837,1388,0.732167962464217,-990,-990,17466,0.417477352582642,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"707",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Danay Sud",40,1,"Mouvement pour la Défense de la République",30,"-990",40111,34973,33622,1351,0.871905462342001,-990,-990,15434,0.459044673130688,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"708",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Danay Sud",40,1,"Alliance Nationale pour la Démocratie et le Progrès",1,"-990",40111,34973,33622,1351,0.871905462342001,-990,-990,1729,0.0514246624234132,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"709",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Danay Sud",40,1,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",40111,34973,33622,1351,0.871905462342001,-990,-990,16459,0.489530664445899,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"710",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Kani Nord",41,3,"Mouvement pour la Défense de la République",30,"-990",58970,46194,44320,1874,0.783347464812617,-990,-990,6667,0.150428700361011,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"711",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Kani Nord",41,3,"Alliance pour la Démocratie et le Développement du Cameroun",2,"-990",58970,46194,44320,1874,0.783347464812617,-990,-990,1878,0.0423736462093863,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"712",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Kani Nord",41,3,"Union pour la République",54,"-990",58970,46194,44320,1874,0.783347464812617,-990,-990,4806,0.108438628158845,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"713",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Kani Nord",41,3,"Union Nationale pour la Démocratie et le Progrès",17,"-990",58970,46194,44320,1874,0.783347464812617,-990,-990,6578,0.148420577617329,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"714",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Kani Nord",41,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",58970,46194,44320,1874,0.783347464812617,-990,-990,24391,0.55033844765343,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"715",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Kani Sud",42,2,"Mouvement pour la Défense de la République",30,"-990",48941,39677,38619,1058,0.810710855928567,-990,-990,18795,0.486677542142469,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"716",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Kani Sud",42,2,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",48941,39677,38619,1058,0.810710855928567,-990,-990,19824,0.513322457857531,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"717",11,1701,"Africa","Cameroon",120,2007,7,"Nord","Mayo Louti",43,4,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",90276,71428,68322,3106,0.791218042447605,-990,-990,33436,0.489388483943678,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"718",11,1701,"Africa","Cameroon",120,2007,7,"Nord","Mayo Louti",43,4,"Alliance pour la Démocratie et le Développement du Cameroun",2,"-990",90276,71428,68322,3106,0.791218042447605,-990,-990,3737,0.054696876555136,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"719",11,1701,"Africa","Cameroon",120,2007,7,"Nord","Mayo Louti",43,4,"Union Nationale pour la Démocratie et le Progrès",17,"-990",90276,71428,68322,3106,0.791218042447605,-990,-990,31149,0.455914639501186,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"720",11,1701,"Africa","Cameroon",120,2007,7,"Nord","Mayo Rey",44,3,"Union Nationale pour la Démocratie et le Progrès",17,"-990",78839,58270,55585,2685,0.739101206255787,-990,-990,14531,0.261419447692723,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"721",11,1701,"Africa","Cameroon",120,2007,7,"Nord","Mayo Rey",44,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",78839,58270,55585,2685,0.739101206255787,-990,-990,41054,0.738580552307277,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"722",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Sava",45,4,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",116652,82564,78547,4017,0.707780406679697,-990,-990,57055,0.726380383719302,-990,-990,-990,-990,-990,-990,-990,-990,-990,4
"723",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Sava",45,4,"Union Nationale pour la Démocratie et le Progrès",17,"-990",116652,82564,78547,4017,0.707780406679697,-990,-990,21492,0.273619616280698,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"724",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Tsanaga Nord",46,4,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",163618,85648,82843,2805,0.523463188646726,-990,-990,39844,0.480957956616733,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"725",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Tsanaga Nord",46,4,"Union Nationale pour la Démocratie et le Progrès",17,"-990",163618,85648,82843,2805,0.523463188646726,-990,-990,36363,0.438938715401422,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"726",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Tsanaga Nord",46,4,"Front Social-Démocratique",11,"-990",163618,85648,82843,2805,0.523463188646726,-990,-990,6636,0.0801033279818452,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"727",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Tsanaga Sud",47,1,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",21208,15874,15267,607,0.748491135420596,-990,-990,8662,0.567367524726534,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"728",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Tsanaga Sud",47,1,"Union Nationale pour la Démocratie et le Progrès",17,"-990",21208,15874,15267,607,0.748491135420596,-990,-990,6605,0.432632475273466,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"729",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Tsanaga Sud-Est",48,1,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",16691,13769,13250,519,0.824935594032712,-990,-990,8785,0.663018867924528,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"730",11,1701,"Africa","Cameroon",120,2007,7,"Extreme-Nord","Mayo Tsanaga Sud-Est",48,1,"Union Nationale pour la Démocratie et le Progrès",17,"-990",16691,13769,13250,519,0.824935594032712,-990,-990,4465,0.336981132075472,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"731",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Mbam & Inoubou",49,3,"Front Social-Démocratique",11,"-990",64408,47634,46260,1374,0.739566513476587,-990,-990,5676,0.122697795071336,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"732",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Mbam & Inoubou",49,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",64408,47634,46260,1374,0.739566513476587,-990,-990,38957,0.842131431041937,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"733",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Mbam & Inoubou",49,3,"Union des Populations du Cameroun",14,"-990",64408,47634,46260,1374,0.739566513476587,-990,-990,1627,0.0351707738867272,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"734",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Mbam & Kim",50,1,"Parti des Ouvriers et Paysans du Cameroun",39,"-990",34397,25379,24751,628,0.737825973195337,-990,-990,937,0.0378570562805543,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"735",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Mbam & Kim",50,1,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",34397,25379,24751,628,0.737825973195337,-990,-990,22450,0.90703405922993,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"736",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Mbam & Kim",50,1,"Union Nationale pour la Démocratie et le Progrès",17,"-990",34397,25379,24751,628,0.737825973195337,-990,-990,1364,0.0551088844895156,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"737",11,1701,"Africa","Cameroon",120,2007,7,"Adamaoua","Mbere",51,3,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",67118,40621,39382,1239,0.605217676331238,-990,-990,28410,0.721395561424001,-990,-990,-990,-990,-990,-990,-990,-990,-990,3
"738",11,1701,"Africa","Cameroon",120,2007,7,"Adamaoua","Mbere",51,3,"Révolution Camerounaise du Peuple Uni",50,"-990",67118,40621,39382,1239,0.605217676331238,-990,-990,1127,0.0286171347316033,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"739",11,1701,"Africa","Cameroon",120,2007,7,"Adamaoua","Mbere",51,3,"Union Nationale pour la Démocratie et le Progrès",17,"-990",67118,40621,39382,1239,0.605217676331238,-990,-990,9845,0.249987303844396,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"740",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Mefou & Afamba",52,2,"Union Nationale pour l'Indépendance Totale du Cameroun",53,"-990",50457,42541,42016,525,0.843113938601185,-990,-990,589,0.0140184691546078,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"741",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Mefou & Afamba",52,2,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",50457,42541,42016,525,0.843113938601185,-990,-990,41427,0.985981530845392,-990,-990,-990,-990,-990,-990,-990,-990,-990,2
"742",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Mefou & Akono",53,1,"Congrès National Camerounais",22,"-990",26011,18524,18311,213,0.712160239898505,-990,-990,124,0.00677188575173393,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"743",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Mefou & Akono",53,1,"Parti des Ouvriers et Paysans du Cameroun",39,"-990",26011,18524,18311,213,0.712160239898505,-990,-990,141,0.0077002894435039,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"744",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Mefou & Akono",53,1,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",26011,18524,18311,213,0.712160239898505,-990,-990,16718,0.913003112882967,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"745",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Mefou & Akono",53,1,"Front Patriotique de Libération du Peuple",24,"-990",26011,18524,18311,213,0.712160239898505,-990,-990,186,0.0101578286276009,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"746",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Mefou & Akono",53,1,"Front Social-Démocratique",11,"-990",26011,18524,18311,213,0.712160239898505,-990,-990,261,0.0142537272677625,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"747",11,1701,"Africa","Cameroon",120,2007,7,"Centre","Mefou & Akono",53,1,"Union Nationale pour la Démocratie et le Progrès",17,"-990",26011,18524,18311,213,0.712160239898505,-990,-990,881,0.0481131560264322,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"748",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Meme-Ouest",54,1,"Rassemblement Démocratique du Peuple Camerounais",10,"-990",69344,41166,39917,1249,0.593649053991694,-990,-990,23889,0.598466818648696,-990,-990,-990,-990,-990,-990,-990,-990,-990,1
"749",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Meme-Ouest",54,1,"Alliance Nationale pour la Démocratie et le Progrès",1,"-990",69344,41166,39917,1249,0.593649053991694,-990,-990,2973,0.0744795450559912,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
"750",11,1701,"Africa","Cameroon",120,2007,7,"Sud-Ouest","Meme-Ouest",54,1,"Front Social-Démocratique",11,"-990",69344,41166,39917,1249,0.593649053991694,-990,-990,13055,0.327053636295313,-990,-990,-990,-990,-990,-990,-990,-990,-990,0
